1700557517.629668	813	288	74:03:a9:ad:8f:96	-41	15.020330775485618	37.61226587500001
1700557517.6298451	813	288	69:3b:14:df:1e:d3	-65	15.020330775485618	37.61226587500001
1700557517.6298983	813	288	79:7b:9c:77:eb:d9	-67	15.020330775485618	37.61226587500001
1700557517.629963	813	288	72:95:c4:da:39:08	-73	15.020330775485618	37.61226587500001
1700557820.8952422	813	288	74:03:a9:ad:8f:96	-28	15.020330775485618	37.61226587500001
1700557820.8955152	813	288	7f:40:fe:0c:53:93	-71	15.020330775485618	37.61226587500001
1700557820.8956022	813	288	6c:12:5c:6b:50:3b	-69	15.020330775485618	37.61226587500001
1700557820.8957076	813	288	70:89:58:65:8c:4b	-65	15.020330775485618	37.61226587500001
1700557969.5065598	813	288	6c:12:5c:6b:50:3b	-68	15.020330775485618	37.61226587500001
1700557969.5067317	813	288	7f:40:fe:0c:53:93	-67	15.020330775485618	37.61226587500001
1700557969.506783	813	288	47:59:97:12:bf:2d	-44	15.020330775485618	37.61226587500001
1700557969.5068445	813	288	70:89:58:65:8c:4b	-74	15.020330775485618	37.61226587500001
