1686845624.7389407	290	269	-40.86777355086792	4.271065835788007	-35.87601854663194	54.54819543428485	15.07457	37.525619
1686845628.308875	420	265	-40.62279838434798	5.1865612244280115	-35.844853296432035	54.423943937874064	15.074486	37.525619
1686845631.5226922	296	379	-41.12679443382802	3.948352297227997	-35.75137208735204	54.636648070628084	15.074566	37.525619
1686845634.9875107	426	381	-41.348570885228	3.4490612061879955	-35.97638973307204	54.91721911823874	15.074482	37.525619
1686845638.298365	287	512	-40.763859780628	4.307056948987999	-35.673284127192076	54.33991354608417	15.074572	37.525619
1686845641.9775686	420	517	-40.64751515362805	3.596520165388	-37.11274606523202	55.158964511372574	15.074486	37.525619
1686845656.3140426	425	742	-16.031543769008028	-52.479981981732024	-23.592954335171974	59.730950090234195	15.074483	37.525619
1686845660.0638332	291	624	-17.055444385908032	-52.86699392173188	-22.759081216072023	60.03151678344468	15.074569	37.525619
1686845662.6879487	420	630	-16.269071330188	-52.68118142493197	-25.08407687171205	60.5739256675618	15.074486	37.525619
1686845667.1499188	291	739	-16.269485784228028	-53.37613742149195	-24.284666467192018	60.8560041338893	15.074569	37.525619
1686845669.6889796	293	862	-16.19097693926799	-53.70166868517194	-22.546722943511956	60.45139923369328	15.074568	37.525619
1686845672.335189	296	969	-16.779946690427977	-53.32357909469192	-23.69158454027201	60.71459360343546	15.074566	37.525619
1686845675.43955	291	1071	-16.896766917727987	-52.52827416021201	-24.008071573091982	60.17564141063335	15.074569	37.52562
1686845680.1165931	422	1068	-17.203670518368003	-52.69893803933208	-23.500856850532042	60.211582129081485	15.074485	37.52562
1686845685.074086	450	1363	-17.155604134827996	-52.78543746157201	-24.310826897151987	60.594005195759635	15.074467	37.52562
1686845688.8365514	426	1193	-16.28623700444803	-52.625205320131975	-23.657640109332025	59.95279548356169	15.074482	37.52562
1684765937.97227	419	947	58.44753928267805	-0.04650753090399904	-24.97360940323803	63.55940668206496	15.074487	37.525619
